"","id","aptadvicefail","aptexpectancyfail","aptadvicesucc","aptexpectancysucc","effortadvicefail","effortexpectancyfail","effortadvicesucc","effortexpectancysucc","stratadvisefail","stratexpectancyfail","stratadvicesucc","stratexpectancysucc","actions","investigate","invest","switch","transfer","expectancy","aptout","aptvar","aptuncon","effortout","effortvar","effortuncon","moodout","moodvar","mooduncon","stratout","stratvar","stratuncon","luckout","luckvar","luckuncon","taskout","taskvar","taskuncon","sms1","sms2","sms3","sms4","sms5","sms6","sms7","sms8","sms","smo1","smo2","smo3","smo","so1","so2","so3","so4","so","gender","race_1","race_2","race_3","race_4","race_4_text","race_5","race_7","age","education","scenario","valence","attribution","do-br-fl_26","do-bl-so","redo_val","redo_den","redo_final","method_val","method_den","method","bruteforce_val","bruteforce_den","bruteforce_final","tangiblerewards_val","tangiblerewards_den","tangiblerewards","threat_val","threat_den","threat","redo_den2","redo_val2","redo","bruteforce_den2","bruteforce_val2","bruteforce","race","aptitude.locus","strategy.locus","effort.locus","aptitude.var","strategy.var","effort.var","aptitude.uncon","strategy.uncon","effort.uncon","locusout","variability","uncontrollability"
"254",261,NA,NA,NA,NA,NA,NA,NA,NA,"I would schedule a meeting with the employee and review the proposal. I would then speak to the employee about better strategies to take in the future and let the employee know that the work was subpar and would be rejected. I would give the employee a chance to revise and resubmit the proposal.",9,NA,NA,"I would schedule a meeting with the employee and review the proposal. I would then speak to the employee about better strategies to take in the future and let the employee know that the work was subpar and would be rejected. I would give the employee a chance to revise and resubmit the proposal.",0,0,0,0,9,3,6,3,1,4,1,4,7,4,3,6,2,7,7,7,7,3,5,4,4,4,3,4,4,4,4,3.875,3,3,3,3,4,4,4,4,4,2,"White",NA,NA,NA,NA,NA,NA,37,5,"Strategy Scenario Fail","Fail","Strategy","Effort Dimensions|Task Dimensions|Aptitude Dimensions|Strategy Dimensions|Luck Dimensions|Mood Dimensions","Q90|SO1|SO4|SO2|SO3",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,3,NA,NA,6,NA,NA,2,NA,3,6,2
"255",262,NA,NA,NA,NA,NA,NA,NA,NA,"I would reject the proposal pointing out what I felt disqualified it and give my employee ideas for strategies that would help them develop a satisfactory proposal.",5,NA,NA,"I would reject the proposal pointing out what I felt disqualified it and give my employee ideas for strategies that would help them develop a satisfactory proposal.",0,0,0,0,5,1,6,1,1,7,1,2,7,2,2,7,2,7,7,7,5,2,5,3,4,5,2,4,4,4,4,3.75,5,3,3,3.666666667,3,4,3,3,3.25,2,NA,NA,NA,NA,NA,NA,NA,44,5,"Strategy Scenario Fail","Fail","Strategy","Task Dimensions|Aptitude Dimensions|Strategy Dimensions|Luck Dimensions|Effort Dimensions|Mood Dimensions","Q90|SO1|SO2|SO4|SO3",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2,NA,NA,7,NA,NA,2,NA,2,7,2
"256",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would immediately implement the proposal as effectively as I could and I would let the employee be the lead on it, after all you should give credit where credit is due.",9,"I would immediately implement the proposal as effectively as I could and I would let the employee be the lead on it, after all you should give credit where credit is due.",0,0,0,0,9,1,5,2,1,1,1,1,7,2,1,7,3,7,7,7,5,6,5,5,4,5,4,5,4,4,4,4.375,6,6,5,5.666666667,4,4,4,5,4.25,1,"White",NA,NA,NA,NA,NA,NA,54,3,"Strategy Scenario Success","Success","Strategy","Strategy Dimensions|Luck Dimensions|Task Dimensions|Aptitude Dimensions|Effort Dimensions|Mood Dimensions","Q90|SO3|SO2|SO1|SO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,1,NA,NA,7,NA,NA,3,NA,1,7,3
"257",264,NA,NA,NA,NA,NA,NA,NA,NA,"I would explain the employee personally how bag his work was and would give him suggestions in future to improve it.",9,NA,NA,"I would explain the employee personally how bag his work was and would give him suggestions in future to improve it.",0,0,0,0,9,2,6,6,3,6,2,2,5,3,3,6,6,6,7,2,2,6,5,4,5,5,4,5,4,4,5,4.5,6,6,5,5.666666667,4,4,5,4,4.25,1,NA,NA,NA,NA,NA,NA,NA,30,6,"Strategy Scenario Fail","Fail","Strategy","Strategy Dimensions|Luck Dimensions|Mood Dimensions|Effort Dimensions|Aptitude Dimensions|Task Dimensions","Q90|SO4|SO2|SO3|SO1",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,6,NA,NA,6,NA,3,6,6
"258",265,NA,NA,NA,NA,NA,NA,NA,NA,"I would meet with the employee and provide my feedback.",5,NA,NA,"I would meet with the employee and provide my feedback.",0,0,0,0,5,2,5,3,1,4,1,1,6,2,4,7,5,6,5,7,5,6,5,5,3,5,4,4,5,4,3,4.125,5,6,4,5,4,5,5,4,4.5,1,NA,NA,NA,NA,NA,"Black/African American",NA,43,6,"Strategy Scenario Fail","Fail","Strategy","Luck Dimensions|Effort Dimensions|Mood Dimensions|Task Dimensions|Aptitude Dimensions|Strategy Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Black/African American",NA,4,NA,NA,7,NA,NA,5,NA,4,7,5
"259",266,NA,NA,NA,NA,NA,NA,NA,NA,"I would let them know that i noticed not much effort was put in this proposal. It affects us all negatively as a department. You need to think more creatively about this.",8,NA,NA,"I would let them know that i noticed not much effort was put in this proposal. It affects us all negatively as a department. You need to think more creatively about this.",0,0,0,0,8,4,5,5,4,5,6,5,5,4,6,5,6,4,5,6,5,4,5,3,4,4,4,3,4,4,5,3.875,4,4,5,4.333333333,4,4,3,4,3.75,2,"White",NA,NA,NA,NA,NA,NA,29,5,"Strategy Scenario Fail","Fail","Strategy","Effort Dimensions|Task Dimensions|Luck Dimensions|Aptitude Dimensions|Strategy Dimensions|Mood Dimensions","Q90|SO4|SO3|SO1|SO2",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"White",NA,6,NA,NA,5,NA,NA,6,NA,6,5,6
"260",267,NA,NA,NA,NA,"I would reject the proposal and talk to the employee about how they are not meeting expectations and need to change their proposal.",4,NA,NA,NA,NA,NA,NA,"I would reject the proposal and talk to the employee about how they are not meeting expectations and need to change their proposal.",0,0,0,0,4,1,1,6,1,7,1,1,7,5,4,7,1,7,7,7,7,7,5,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1.25,2,"White",NA,NA,NA,NA,NA,NA,33,5,"Effort Scenario Fail","Fail","Effort","Aptitude Dimensions|Luck Dimensions|Effort Dimensions|Strategy Dimensions|Mood Dimensions|Task Dimensions","Q90|SO2|SO3|SO4|SO1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"261",268,NA,NA,"Praise the employee and let the employee know you value their contribution. Also at the earliest opportunity give the employee monetary compensation.",9,NA,NA,NA,NA,NA,NA,NA,NA,"Praise the employee and let the employee know you value their contribution. Also at the earliest opportunity give the employee monetary compensation.",0,0,0,0,9,2,5,4,2,4,2,2,6,2,3,6,3,5,5,6,5,6,5,4,4,4,2,5,4,4,5,4,6,6,5,5.666666667,4,4,3,4,3.75,2,"White",NA,NA,NA,NA,NA,NA,69,4,"Aptitude Scenario Success","Success","Aptitude","Task Dimensions|Strategy Dimensions|Effort Dimensions|Luck Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO3|SO1|SO4|SO2",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"White",2,NA,NA,5,NA,NA,4,NA,NA,2,5,4
"262",269,NA,NA,NA,NA,"I would take the chance to let the employee know that the expectations are different than what he submitted and I would tell them and give them a chance to do it over again.",9,NA,NA,NA,NA,NA,NA,"I would take the chance to let the employee know that the expectations are different than what he submitted and I would tell them and give them a chance to do it over again.",0,0,0,0,9,2,5,5,2,6,3,1,7,4,2,5,6,4,6,7,6,5,5,4,4,4,2,4,4,4,4,3.75,5,4,3,4,3,4,3,3,3.25,1,"White","Hispanic/Latino",NA,NA,NA,NA,NA,24,5,"Effort Scenario Fail","Fail","Effort","Effort Dimensions|Aptitude Dimensions|Task Dimensions|Mood Dimensions|Luck Dimensions|Strategy Dimensions","Q90|SO2|SO3|SO4|SO1",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,"Hispanic/Latino",NA,NA,2,NA,NA,6,NA,NA,3,2,6,3
"263",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would take this proposal and discuss it with the rest of the team, including managers and regular team members, to see how they feel about implementing it.",8,"I would take this proposal and discuss it with the rest of the team, including managers and regular team members, to see how they feel about implementing it.",0,0,0,0,8,3,5,4,4,3,1,2,4,3,2,5,2,1,7,7,4,6,5,4,4,4,2,4,3,5,4,3.75,5,5,4,4.666666667,4,3,3,5,3.75,1,"White",NA,NA,NA,NA,NA,NA,38,4,"Strategy Scenario Success","Success","Strategy","Strategy Dimensions|Effort Dimensions|Luck Dimensions|Mood Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,5,NA,NA,2,NA,2,5,2
"264",272,NA,NA,NA,NA,NA,NA,"I would have to come up with a different project plan the caliber of the last product that I completed.",9,NA,NA,NA,NA,"I would have to come up with a different project plan the caliber of the last product that I completed.",0,0,0,0,9,2,3,1,1,4,1,2,6,2,2,6,2,4,7,5,4,2,5,4,4,5,2,4,4,5,4,4,5,6,5,5.333333333,4,4,4,3,3.75,1,NA,NA,NA,"Asian/Pacific Islander",NA,NA,NA,37,3,"Effort Scenario Success","Success","Effort","Task Dimensions|Mood Dimensions|Effort Dimensions|Aptitude Dimensions|Luck Dimensions|Strategy Dimensions","Q90|SO2|SO1|SO3|SO4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,4,NA,NA,1,1,4,1
"265",273,"ask him about the job to see how he feels about things",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ask him about the job to see how he feels about things",1,0,0,0,6,5,4,4,5,4,4,5,5,4,5,4,5,5,4,4,6,5,5,3,3,3,3,3,3,3,3,3,5,4,3,4,4,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,25,5,"Aptitude Scenario Fail","Fail","Aptitude","Aptitude Dimensions|Task Dimensions|Strategy Dimensions|Effort Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,NA,NA,4,NA,NA,4,NA,NA,5,4,4
"266",274,NA,NA,NA,NA,NA,NA,NA,NA,"I would ask him about what happened. I think there was probably an underlying issue, possibly unrelated to work, that caused the low effort project. I think it's best addressed by fixing the problem that caused this.",7,NA,NA,"I would ask him about what happened. I think there was probably an underlying issue, possibly unrelated to work, that caused the low effort project. I think it's best addressed by fixing the problem that caused this.",1,0,0,0,7,3,5,3,2,6,2,4,7,4,3,3,3,5,5,2,3,4,5,3,2,3,2,4,4,4,4,3.25,5,5,6,5.333333333,3,4,3,4,3.5,1,"White",NA,NA,NA,NA,NA,NA,32,4,"Strategy Scenario Fail","Fail","Strategy","Luck Dimensions|Mood Dimensions|Strategy Dimensions|Effort Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO4|SO2|SO3|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,3,NA,NA,3,NA,NA,3,NA,3,3,3
"267",275,NA,NA,"I would bring forward the proposal with the employee there to give them proper credit.",9,NA,NA,NA,NA,NA,NA,NA,NA,"I would bring forward the proposal with the employee there to give them proper credit.",0,0,0,0,9,4,3,4,4,5,5,4,4,5,4,3,5,2,4,4,3,4,5,4,3,4,4,3,3,4,3,3.5,5,5,4,4.666666667,3,4,3,3,3.25,1,"White",NA,NA,NA,NA,NA,NA,36,5,"Aptitude Scenario Success","Success","Aptitude","Strategy Dimensions|Effort Dimensions|Aptitude Dimensions|Mood Dimensions|Luck Dimensions|Task Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",4,NA,NA,3,NA,NA,4,NA,NA,4,3,4
"268",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would praise the employee and make sure he knows he did a good job.",9,"I would praise the employee and make sure he knows he did a good job.",0,0,0,0,9,5,2,3,5,6,2,5,6,3,3,5,4,5,2,3,7,4,5,4,3,4,4,2,2,3,3,3.125,5,6,3,4.666666667,4,5,3,4,4,2,"White",NA,NA,NA,NA,NA,NA,31,4,"Strategy Scenario Success","Success","Strategy","Strategy Dimensions|Luck Dimensions|Effort Dimensions|Mood Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO4|SO1|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,3,NA,NA,5,NA,NA,4,NA,3,5,4
"269",277,NA,NA,NA,NA,NA,NA,NA,NA,"I would privately talk to the employee and let them know how I feel. I would tell them that it was poor quality work, and ask them questions about why they would submit it like that. I would get down to the bottom of it. Is the person just lazy or is there something going on in their personal life?",6,NA,NA,"I would privately talk to the employee and let them know how I feel. I would tell them that it was poor quality work, and ask them questions about why they would submit it like that. I would get down to the bottom of it. Is the person just lazy or is there something going on in their personal life?",1,0,0,0,6,2,3,2,1,5,1,5,7,4,2,5,2,7,7,7,6,7,5,4,4,3,3,4,3,4,4,3.625,3,3,4,3.333333333,3,2,3,3,2.75,2,"White",NA,NA,NA,NA,NA,NA,27,3,"Strategy Scenario Fail","Fail","Strategy","Effort Dimensions|Aptitude Dimensions|Strategy Dimensions|Task Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO4|SO3|SO2|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,5,NA,NA,2,NA,2,5,2
"270",278,NA,NA,NA,NA,NA,NA,"I would ask the employee to assist me in showcasing their work.",11,NA,NA,NA,NA,"I would ask the employee to assist me in showcasing their work.",0,0,0,0,11,1,2,2,1,4,1,2,7,5,1,4,1,7,7,7,7,7,5,4,4,4,2,5,4,5,5,4.125,5,5,3,4.333333333,4,5,4,4,4.25,2,"White",NA,NA,NA,NA,NA,NA,43,5,"Effort Scenario Success","Success","Effort","Effort Dimensions|Luck Dimensions|Task Dimensions|Aptitude Dimensions|Mood Dimensions|Strategy Dimensions","Q90|SO4|SO1|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,4,NA,NA,1,1,4,1
"271",279,NA,NA,NA,NA,"I would talk to my employee and ask him/her to re-do it.  I have faith in them and that this work isn't comparable to their previous work.  I would also let them know that my door is always open if they need to talk or need help with the project.",10,NA,NA,NA,NA,NA,NA,"I would talk to my employee and ask him/her to re-do it.  I have faith in them and that this work isn't comparable to their previous work.  I would also let them know that my door is always open if they need to talk or need help with the project.",0,0,0,0,10,2,6,2,4,4,4,5,4,2,2,6,2,4,5,6,4,4,5,4,4,4,4,5,5,5,5,4.5,5,5,5,5,5,5,4,4,4.5,2,"White",NA,NA,NA,NA,NA,NA,41,6,"Effort Scenario Fail","Fail","Effort","Mood Dimensions|Aptitude Dimensions|Strategy Dimensions|Task Dimensions|Luck Dimensions|Effort Dimensions","Q90|SO4|SO3|SO1|SO2",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,NA,4,NA,NA,4,NA,NA,4,4,4,4
"272",280,NA,NA,NA,NA,"I would sit the employee down and tell them they get one more shot to get it right or else there will be consequences.",8,NA,NA,NA,NA,NA,NA,"I would sit the employee down and tell them they get one more shot to get it right or else there will be consequences.",0,0,0,0,8,1,2,2,1,5,1,3,7,2,3,7,2,7,7,7,7,6,5,4,4,3,3,3,4,4,3,3.5,3,2,2,2.333333333,2,4,2,2,2.5,2,"White",NA,NA,NA,NA,NA,NA,26,5,"Effort Scenario Fail","Fail","Effort","Effort Dimensions|Luck Dimensions|Mood Dimensions|Aptitude Dimensions|Strategy Dimensions|Task Dimensions","Q90|SO3|SO4|SO2|SO1",0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,"White",NA,NA,1,NA,NA,5,NA,NA,1,1,5,1
"273",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would praise the employee and invite them to accompany me to the meeting where his plan will be showcased.",8,"I would praise the employee and invite them to accompany me to the meeting where his plan will be showcased.",0,0,0,0,8,1,5,3,1,5,1,1,6,3,4,5,4,4,4,4,7,3,5,2,2,3,2,3,3,4,3,2.75,6,7,6,6.333333333,3,3,3,3,3,2,NA,NA,NA,NA,NA,"Black/African American",NA,35,5,"Strategy Scenario Success","Success","Strategy","Effort Dimensions|Mood Dimensions|Strategy Dimensions|Task Dimensions|Luck Dimensions|Aptitude Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Black/African American",NA,4,NA,NA,5,NA,NA,4,NA,4,5,4
"274",282,"I would confront the employee and ask them about the proposal. I would tell them I am not satisfied with their performance and ask them if there is anything going on, and ask them if they want any advice.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would confront the employee and ask them about the proposal. I would tell them I am not satisfied with their performance and ask them if there is anything going on, and ask them if they want any advice.",1,0,0,0,6,3,5,3,2,4,2,3,5,4,2,2,2,4,7,7,7,7,5,2,2,2,4,3,3,3,3,2.75,3,3,3,3,2,3,3,3,2.75,1,"White",NA,NA,NA,NA,NA,NA,31,5,"Aptitude Scenario Fail","Fail","Aptitude","Aptitude Dimensions|Mood Dimensions|Strategy Dimensions|Task Dimensions|Luck Dimensions|Effort Dimensions","Q90|SO3|SO1|SO2|SO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",3,NA,NA,5,NA,NA,3,NA,NA,3,5,3
"275",283,NA,NA,NA,NA,NA,NA,"In this situation, I would congratulate the employee on the high quality work and effort. I would let them know that I am planning to showcase the proposal, and give them credit.",9,NA,NA,NA,NA,"In this situation, I would congratulate the employee on the high quality work and effort. I would let them know that I am planning to showcase the proposal, and give them credit.",0,0,0,0,9,1,1,7,1,6,1,1,7,3,2,5,2,7,4,7,7,7,5,3,3,3,2,3,3,3,3,2.875,3,3,3,3,4,3,2,4,3.25,1,"White",NA,NA,NA,NA,NA,NA,20,4,"Effort Scenario Success","Success","Effort","Effort Dimensions|Strategy Dimensions|Task Dimensions|Luck Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO3|SO1|SO4|SO2",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,"White",NA,NA,1,NA,NA,6,NA,NA,1,1,6,1
"276",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First, chheck over the proposal to see if any details need to addressed. Second, give the employee proper credit and praise for it.",10,"First, chheck over the proposal to see if any details need to addressed. Second, give the employee proper credit and praise for it.",0,0,0,0,10,1,2,5,1,7,1,1,7,5,5,7,2,7,7,7,7,7,5,2,2,3,3,3,3,3,4,2.875,5,4,4,4.333333333,3,3,3,3,3,1,"White",NA,NA,NA,NA,NA,NA,51,5,"Strategy Scenario Success","Success","Strategy","Strategy Dimensions|Aptitude Dimensions|Effort Dimensions|Mood Dimensions|Luck Dimensions|Task Dimensions","Q90|SO4|SO2|SO3|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,5,NA,NA,7,NA,NA,2,NA,5,7,2
"277",285,NA,NA,"Try to bring the employee into more of the work responsibilities.",9,NA,NA,NA,NA,NA,NA,NA,NA,"Try to bring the employee into more of the work responsibilities.",0,1,0,0,9,4,6,5,1,3,1,1,7,5,2,6,2,7,4,7,4,6,5,5,3,4,3,5,4,4,5,4.125,5,4,3,4,4,4,3,4,3.75,1,"White",NA,NA,NA,NA,NA,NA,49,3,"Aptitude Scenario Success","Success","Aptitude","Luck Dimensions|Strategy Dimensions|Effort Dimensions|Aptitude Dimensions|Mood Dimensions|Task Dimensions","Q90|SO3|SO4|SO2|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",4,NA,NA,6,NA,NA,5,NA,NA,4,6,5
"278",286,NA,NA,NA,NA,NA,NA,"I would absolutely invite the employee to participate in showcasing the proposal, if appropriate. If I could not have the employee involved in the presentation I would ensure that they were appropriately credited for there work. Additionally I would want that employee involved with implementing the proposal moving forward.",10,NA,NA,NA,NA,"I would absolutely invite the employee to participate in showcasing the proposal, if appropriate. If I could not have the employee involved in the presentation I would ensure that they were appropriately credited for there work. Additionally I would want that employee involved with implementing the proposal moving forward.",0,0,0,0,10,1,4,2,1,5,1,2,5,2,2,7,3,6,7,5,4,7,5,4,5,5,2,5,5,5,5,4.5,6,6,5,5.666666667,4,4,4,4,4,1,"White",NA,NA,NA,NA,NA,NA,45,5,"Effort Scenario Success","Success","Effort","Task Dimensions|Luck Dimensions|Strategy Dimensions|Mood Dimensions|Aptitude Dimensions|Effort Dimensions","Q90|SO2|SO4|SO3|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,5,NA,NA,1,1,5,1
"279",287,NA,NA,NA,NA,NA,NA,NA,NA,"If I were this employee's manager I would call them in for a private meeting to explain why I am going to reject the proposal. I would also kindly ask them their opinions and let them have a voice in the matter as well. I would explain everything with reason and ask why they think they have done so poorly then state the reason why I think they have to help them grow and learn more.",6,NA,NA,"If I were this employee's manager I would call them in for a private meeting to explain why I am going to reject the proposal. I would also kindly ask them their opinions and let them have a voice in the matter as well. I would explain everything with reason and ask why they think they have done so poorly then state the reason why I think they have to help them grow and learn more.",1,0,0,0,6,1,1,2,1,3,2,2,7,3,3,5,4,7,5,7,5,7,5,5,4,5,2,3,4,5,4,4,5,7,4,5.333333333,3,4,3,5,3.75,1,"White",NA,NA,NA,NA,NA,NA,44,3,"Strategy Scenario Fail","Fail","Strategy","Task Dimensions|Luck Dimensions|Effort Dimensions|Strategy Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO2|SO3|SO1|SO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,3,NA,NA,5,NA,NA,4,NA,3,5,4
"280",288,NA,NA,NA,NA,NA,NA,NA,NA,"I'd ask them if they felt like they could do a whole lot better, and based-on their response, I might let them try again or I'd assign it to someone else that I knew could do it.",9,NA,NA,"I'd ask them if they felt like they could do a whole lot better, and based-on their response, I might let them try again or I'd assign it to someone else that I knew could do it.",0,0,1,1,9,1,1,4,1,2,2,1,5,3,1,3,2,3,5,5,5,7,5,5,4,5,1,5,5,5,5,4.375,6,6,7,6.333333333,2,5,4,4,3.75,1,"White",NA,NA,NA,NA,NA,NA,58,4,"Strategy Scenario Fail","Fail","Strategy","Mood Dimensions|Aptitude Dimensions|Strategy Dimensions|Luck Dimensions|Effort Dimensions|Task Dimensions","Q90|SO1|SO3|SO4|SO2",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,1,NA,NA,3,NA,NA,2,NA,1,3,2
"281",289,"Reprimand the employee and tell them that if they don't shape up and do better on the rewrite than he will be written up or terminated.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reprimand the employee and tell them that if they don't shape up and do better on the rewrite than he will be written up or terminated.",0,0,1,1,2,1,7,1,1,7,1,1,7,7,7,7,7,7,7,7,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,2,"White",NA,NA,NA,NA,NA,NA,30,4,"Aptitude Scenario Fail","Fail","Aptitude","Aptitude Dimensions|Mood Dimensions|Task Dimensions|Strategy Dimensions|Effort Dimensions|Luck Dimensions","Q90|SO3|SO1|SO2|SO4",1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,"White",1,NA,NA,7,NA,NA,1,NA,NA,1,7,1
"282",290,NA,NA,NA,NA,"I would critique the proposal and ask him to review and correct it. If it came back without much improvement I would ask him to explain why.",6,NA,NA,NA,NA,NA,NA,"I would critique the proposal and ask him to review and correct it. If it came back without much improvement I would ask him to explain why.",1,0,0,0,6,1,7,1,1,1,1,1,7,2,4,3,1,1,7,1,7,1,5,5,5,5,2,5,5,5,5,4.625,7,7,6,6.666666667,5,4,5,5,4.75,1,"White",NA,NA,NA,NA,NA,NA,59,4,"Effort Scenario Fail","Fail","Effort","Mood Dimensions|Strategy Dimensions|Task Dimensions|Luck Dimensions|Effort Dimensions|Aptitude Dimensions","Q90|SO3|SO1|SO4|SO2",1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,NA,1,NA,NA,1,NA,NA,1,1,1,1
"283",291,NA,NA,NA,NA,NA,NA,"I would present the idea but I would make sure to give credit where credit is due. I would make sure to let it be known it was not my idea.",8,NA,NA,NA,NA,"I would present the idea but I would make sure to give credit where credit is due. I would make sure to let it be known it was not my idea.",0,0,0,0,8,2,2,3,2,5,2,2,5,3,6,5,6,5,5,6,6,5,5,3,3,3,2,3,3,3,3,2.875,5,4,4,4.333333333,3,4,3,3,3.25,1,"White",NA,NA,NA,NA,NA,NA,46,4,"Effort Scenario Success","Success","Effort","Strategy Dimensions|Aptitude Dimensions|Luck Dimensions|Mood Dimensions|Effort Dimensions|Task Dimensions","Q90|SO4|SO2|SO1|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,2,NA,NA,5,NA,NA,2,2,5,2
